searchValue,createBy,createByName,createTime,createHourNum,updateBy,updateByName,updateTime,remark,params,isActive,errMessage,earNumForOpr,id,farmCode,cowUniqid,earNum,cowHealthStatus,lactation,fertilityStatus,recentEstrusDate,recentExaminationDate,isEstrusNoinsem,recentInsemDate,recentDiseaseDate,inseminationTimes,frozenSpermNum,recentDryDate,recentCalvingDate,forbidReason,recentAbortionDate,entryDate,insemType,cowNum,entryType,movePreFarmCode,exitDate,exitType,penCode,purpose,flagOne,flagTwo,recentForbidDate,electronicEartag,collarNum,examinationTimes,milkStatus,recentCancelForbidDate,firstInsemLactationDate,firstInsemDate,weanedCalfDate,firstCalvingDate,lastMilkDays,diseasePenDate,blindDate,blindArea,lastTransfertoPerinatalDate,transfertoPerinatalDate,pedometer,embryoNum,initCowstatusDate,recentFixCowstatusDate,living,penName,cowType,dayAge,monthAge,calvingDays,milkDays,pregnancyDays,insemDays,dryDays,dueDryDate,toDryDays,dueDate,dueDays,isForbid,firstInsemLactationDays,firstInsemMonthAge,abortionDays,birthday,sex,cultivar,fatherNum,motherNum,motherCowUniqid,birthFarmCode,weanedCalfDays,firstCalvingMonthAge,milkTotalMonthAge,estrusDays,diseasePenDays,transfertoPerinatalDays,lastTransfertoPerinatalDays,isExist,stopsDays,resistanceDays,partitePenCode,milkYieldOne,deliveryDateOne,milkYieldTwo,deliveryDateTwo,milkYieldThree,deliveryDateThree,milkYieldFour,deliveryDateFour,grandFather,grandPa,purchased,grandMother,grandMa,isCore,coreDate,paramsVerify
,10042,,2024-03-19 17:13:22,14950,,,2025-11-30 10:14:38,,{},1,,,16582907,10042,cow17108396023432439807,240442,CHS01,0,FS006,2025-07-30 09:58:14,2025-11-29 10:14:25,0,2025-07-30 09:58:46,,1,S291HO22027,,,,,2024-03-18 17:13:01,IT001,,EN003,,,,1132,CP001,,,,,,3,LS003,,,2025-07-30 09:58:46,2024-06-03 16:46:22,,,,,,,,,,,,True,104,CT004,625,20.56,,,126,126,,,,2026-05-01 09:58:46,151,False,,16.45,,2024-03-18 17:13:01,0,CC002,,359926,cow17018452265562092015,10042,78,,,126,,,,1,,,104,,,,,,,,,,507HO14229,否,,,1,2025-11-13T16:16:41.000+08:00,
,10042,,2024-03-17 17:22:50,14998,,,2025-11-16 11:32:20,,{},1,,,16523799,10042,cow17106673701972435478,240430,CHS01,0,FS006,2025-09-13 20:24:25,2025-11-15 11:32:06,0,2025-09-13 20:25:41,,3,011HO33735,,,,,2024-03-16 17:22:26,IT001,,EN003,,,,1132,CP001,,,,,,2,LS003,,,2025-07-14 17:20:33,2024-06-03 16:46:22,,,,,,,,,,,,True,104,CT004,627,20.63,,,81,81,,,,2026-06-15 20:25:41,196,False,,15.99,,2024-03-16 17:22:26,0,CC002,,334285,cow17018452261942084020,10042,80,,,81,,,,1,,,104,,,,,,,,,,507HO14229,否,,,1,2025-11-13T16:16:41.000+08:00,
,10042,,2024-01-17 22:10:04,16433,,,2025-11-13 16:16:41,,{},1,,,14732527,10042,cow17055006047972234150,240008,CHS01,0,FS006,2025-08-26 07:06:08,2025-10-25 10:33:58,0,2025-08-26 07:07:59,,2,511HO33735,,,,2025-08-11 09:45:26,2024-01-17 22:09:16,IT001,,EN003,,,,1132,CP001,,,,,,2,LS003,,,2025-05-02 16:53:27,2024-04-08 15:24:59,,,,,,,,,,,,True,104,CT004,686,22.57,,,99,99,,,,2026-05-28 07:07:59,178,False,,15.53,,2024-01-17 22:09:16,0,CC002,,359463,cow17018452265112091815,10042,83,,,99,,,,1,,,104,,,,,,,,,,507HO14229,否,,,1,2025-11-13T16:16:41.000+08:00,
,10693,,2025-06-18 07:40:10,4016,,,2025-11-19 10:16:42,,{},1,,,26823694,10042,cow16824859442391323303,92120,CHS01,1,FS004,2025-06-05 10:27:12,2025-07-13 16:25:08,0,2025-06-05 10:27:30,2025-10-10 15:37:35,3,029HO19555,,2025-02-09 00:00:00,,,2025-06-17 07:38:54,IT001,,EN004,,,,1129,CP001,,,,964001059190324,,1,LS001,,2025-04-13 18:56:51,2024-05-11 08:36:19,2023-05-22 16:47:40,2025-02-09 00:00:00,0,,,,2025-01-18 17:08:50,,,,,,True,701,CT006,1000,32.89,297,297,181,181,,2026-01-06 10:27:30,36,2026-03-07 10:27:30,96,False,64,14.14,,2023-03-09 00:00:00,0,CC002,,,,,75,23.16,9.77,181,,,23,1,,,71,,,,,,,,,,,否,,,,,
,10693,,2025-06-18 07:40:08,4016,,,2025-11-23 13:30:55,,{},1,,,26823674,10042,cow16824859439711322146,90826,CHS01,2,FS005,2025-09-18 10:14:16,2025-10-26 09:59:37,0,2025-09-18 10:15:41,2025-08-20 10:09:28,6,011HO33735,,2025-01-12 00:00:00,4,,2025-06-17 07:38:54,IT001,,EN004,,,,1129,CP001,,,2025-11-22 13:30:52,964001059194304,,1,LS001,,2025-03-19 10:59:03,2023-04-18 00:00:00,,2024-01-13 15:40:25,302,,,,2024-12-14 16:43:02,,,,,,True,701,CT006,1392,45.79,325,325,,,,,,,,True,67,14.24,,2022-02-10 00:00:00,0,CC002,,,,,,23.13,20.63,76,,,30,1,,,71,,,,,,,,,,,否,,,,,
,10693,,2025-11-08 09:43:19,582,,,2025-11-28 10:51:55,,{},1,,,27152742,10042,cow16824859439041321894,90557,CHS01,3,FS002,,,0,,,0,,,2025-11-18 00:00:00,,,2025-11-07 09:42:48,IT001,,EN004,,,,1129,CP001,,,,964001059190502,,,LS001,,,2023-04-06 00:00:00,,2024-01-05 18:25:07,285,,,,2025-11-07 09:43:43,,,,,,True,701,CT006,1408,46.32,15,15,,,,,,,,False,,14.38,,2022-01-25 00:00:00,0,CC002,,,,,,23.39,9.87,,,,12,1,,,71,,,,,,,,,,,否,,,,,
,10042,,2025-11-08 09:43:18,582,,,2025-11-28 10:51:54,,{},1,,,27152736,10042,cow17345082039363049933,5846,CHS01,2,FS002,,,0,,2025-08-24 10:14:54,0,,,2025-11-19 00:00:00,,,2025-11-07 09:42:48,IT001,,EN004,,,,1129,CP001,,,,964001059190446,,,LS001,,,,,,0,,,,2025-11-07 09:43:43,,,,,,True,701,CT006,1111,36.55,14,14,,,,,,,,False,,,,2022-11-18 00:00:00,0,CC006,,,,,,,0.46,,,,13,1,,,71,,,,,,,,,,,否,,,,,
,10042,,2025-11-03 10:44:56,701,,,2025-11-21 08:33:00,,{},1,,,27149533,10042,cow17345082039583049996,697,CHS01,3,FS002,,,0,,,0,,,2025-11-10 00:00:00,,,2025-11-02 10:44:15,IT001,,EN004,,,,1129,CP001,,,,964001059190064,,,LS001,,,,,,0,,,,2025-11-02 10:45:43,,,,,,True,701,CT006,1442,47.43,23,23,,,,,,,,False,,,,2021-12-22 00:00:00,0,CC006,,,,,,,0.76,,,,9,1,,,71,,,,,,,,,,,否,,,,,
,10042,,2025-10-25 10:28:38,917,,,2025-11-18 17:05:23,,{},1,,,27141100,10042,cow17345082039133049874,5572,CHS01,2,FS002,,,0,,,0,,,2025-11-10 00:00:00,,,2025-10-24 10:26:36,IT001,,EN004,,,,1129,CP001,,,,964001059190372,,,LS001,,,,,,0,,,,2025-10-24 10:28:44,,,,,,True,701,CT006,1170,38.49,23,23,,,,,,,,False,,,,2022-09-20 00:00:00,0,CC006,,,,,,,0.76,,,,18,1,,,71,,,,,,,,,,,否,,,,,
,10042,,2025-10-25 10:28:38,917,,,2025-11-17 08:42:07,,{},1,,,27141096,10042,cow17345082039403049944,5883,CHS01,2,FS002,,,0,,,0,,,2025-11-08 00:00:00,,,2025-10-24 10:26:36,IT001,,EN004,,,,1129,CP001,,,,964001059190483,,,LS001,,,,,,0,,,,2025-10-24 10:28:44,,,,,,True,701,CT006,1091,35.89,25,25,,,,,,,,False,,,,2022-12-08 00:00:00,0,CC006,,,,,,,0.82,,,,16,1,,,71,,,,,,,,,,,否,,,,,
,10042,,2025-10-25 10:28:37,917,,,2025-11-26 09:39:45,,{},1,,,27141093,10042,cow17345082039423049950,5897,CHS01,2,FS002,,,0,,2025-11-23 09:37:25,0,,,2025-11-10 00:00:00,,,2025-10-24 10:26:36,IT001,,EN004,,,,1129,CP001,,,,964001059190433,,,LS001,,,,,,0,,,,2025-10-24 10:28:44,,,,,,True,701,CT006,1071,35.23,23,23,,,,,,,,False,,,,2022-12-28 00:00:00,0,CC006,,,,,,,0.76,,,,18,1,,,71,,,,,,,,,,,否,,,,,
,10042,,2025-10-25 10:28:37,917,,,2025-11-18 17:05:23,,{},1,,,27141092,10042,cow17345082038803049839,419,CHS01,3,FS002,,,0,,,0,,,2025-11-10 00:00:00,,,2025-10-24 10:26:36,IT001,,EN004,,,,1129,CP001,,,,964001059190052,,,LS001,,,,,,0,,,,2025-10-24 10:28:44,,,,,,True,701,CT006,1417,46.61,23,23,,,,,,,,False,,,,2022-01-16 00:00:00,0,CC006,,,,,,,0.76,,,,18,1,,,71,,,,,,,,,,,否,,,,,
,10042,,2025-10-25 10:28:36,917,,,2025-11-11 09:04:28,,{},1,,,27141089,10042,cow17345082039443049957,64666,CHS01,4,FS002,,,0,,,0,,,2025-11-02 00:00:00,,,2025-10-24 10:26:36,IT001,,EN004,,,,1129,CP001,,,,964001059190262,,,LS001,,,,,,0,,,,2025-10-24 10:28:44,,,,,,True,701,CT006,2170,71.38,31,31,,,,,,,,False,,,,2019-12-25 00:00:00,0,CC006,,,,,,,1.02,,,,10,1,,,71,,,,,,,,,,,否,,,,,
,10042,,2025-10-25 10:28:36,917,,,2025-11-17 08:42:07,,{},1,,,27141087,10042,cow17345082039203049891,5718,CHS01,2,FS002,,,0,,,0,,,2025-11-08 00:00:00,,,2025-10-24 10:26:36,IT001,,EN004,,,,1129,CP001,,,,964001059190362,,,LS001,,,,,,0,,,,2025-10-24 10:28:44,,,,,,True,701,CT006,1135,37.34,25,25,,,,,,,,False,,,,2022-10-25 00:00:00,0,CC006,,,,,,,0.82,,,,16,1,,,71,,,,,,,,,,,否,,,,,
,10042,,2025-10-25 10:28:36,917,,,2025-11-26 09:39:45,,{},1,,,27141086,10042,cow17345082039373049937,5861,CHS01,2,FS002,,,0,,,0,,,2025-11-15 00:00:00,,,2025-10-24 10:26:36,IT001,,EN004,,,,1129,CP001,,,,964001059190010,,,LS001,,,,,,0,,,,2025-10-24 10:28:44,,,,,,True,701,CT006,1106,36.38,18,18,,,,,,,,False,,,,2022-11-23 00:00:00,0,CC006,,,,,,,0.59,,,,23,1,,,71,,,,,,,,,,,否,,,,,
,10042,,2025-10-25 10:28:36,917,,,2025-11-26 09:39:45,,{},1,,,27141085,10042,cow17018462644662074579,70282,CHS01,2,FS002,,,0,,,0,,,2025-11-14 00:00:00,,,2025-10-24 10:26:36,IT001,,EN004,,,,1129,CP001,,,,964001059180364,8026800,,LS001,,,2023-10-30 00:00:00,,2024-12-01 17:41:13,288,,,,2025-10-24 10:28:44,,,,,,True,701,CT006,1348,44.34,19,19,,,,,,,,False,,19.21,,2022-03-26 00:00:00,0,CC002,,,,,,32.3,10.1,,,,22,1,,,71,,,,,,,,,,,否,,,,,
,10042,,2025-10-25 10:28:36,917,,,2025-11-17 08:42:07,,{},1,,,27141084,10042,cow17018446532402074548,359686,CHS01,2,FS002,,,0,,,0,,,2025-11-08 00:00:00,,,2025-10-24 10:26:36,IT001,,EN004,,,,1129,CP001,,,,964001059190412,,,LS001,,,2024-01-23 10:53:59,,2024-12-02 16:30:48,287,,,,2025-10-24 10:28:44,,,,,,True,701,CT006,1411,46.41,25,25,,,,,,,,False,,24.08,,2022-01-22 00:00:00,0,CC002,,,,,,34.41,10.26,,,,16,1,,,71,,,,,,,,,,,否,,,,,
,10042,,2025-10-25 10:28:35,917,,,2025-11-13 10:21:22,,{},1,,,27141082,10042,cow17018452267852093017,86669,CHS01,2,FS002,,,0,,,0,,,2025-11-04 00:00:00,,,2025-10-24 10:26:36,IT001,,EN004,,,,1129,CP001,,,,964001059180295,7967236,,LS001,,,2023-11-21 00:00:00,,2024-09-18 00:00:00,362,,,,2025-10-24 10:28:44,,,,,,True,701,CT006,1352,44.47,29,29,,,,,,,,False,,20.07,,2022-03-22 00:00:00,0,CC002,7HO16281,,,,,30.0,12.86,,,,12,1,,,71,,,,,,,,,,,否,,,,,
,10042,,2025-10-25 10:28:35,917,,,2025-11-22 10:11:22,,{},1,,,27141081,10042,cow17345082039613050002,75,CHS01,3,FS002,,,0,,,0,,,2025-11-13 00:00:00,,,2025-10-24 10:26:36,IT001,,EN004,,,,1129,CP001,,,,964001059190090,,,LS001,,,,,,0,,,,2025-10-24 10:28:44,,,,,,True,701,CT006,1422,46.78,20,20,,,,,,,,False,,,,2022-01-11 00:00:00,0,CC006,,,,,,,0.66,,,,21,1,,,71,,,,,,,,,,,否,,,,,
,10042,,2025-10-25 10:28:35,917,,,2025-11-21 08:32:59,,{},1,,,27141080,10042,cow17345082039383049940,5872,CHS01,2,FS002,,,0,,,0,,,2025-11-09 00:00:00,,,2025-10-24 10:26:36,IT001,,EN004,,,,1129,CP001,,,,964001059190439,,,LS001,,,,,,0,,,,2025-10-24 10:28:44,,,,,,True,701,CT006,1100,36.18,24,24,,,,,,,,False,,,,2022-11-29 00:00:00,0,CC006,,,,,,,0.79,,,,17,1,,,71,,,,,,,,,,,否,,,,,
,10042,,2025-10-25 10:28:35,917,,,2025-11-26 09:39:45,,{},1,,,27141079,10042,cow17345082038793049838,415,CHS01,3,FS002,,,0,,,0,,,2025-11-16 00:00:00,,,2025-10-24 10:26:36,IT001,,EN004,,,,1129,CP001,,,,964001059190007,,,LS001,,,,,,0,,,,2025-10-24 10:28:44,,,,,,True,701,CT006,1418,46.64,17,17,,,,,,,,False,,,,2022-01-15 00:00:00,0,CC006,,,,,,,0.56,,,,24,1,,,71,,,,,,,,,,,否,,,,,
,10042,,2025-10-25 10:28:35,917,,,2025-11-18 17:05:23,,{},1,,,27141078,10042,cow17345082039183049886,5683,CHS01,2,FS002,,,0,,,0,,,2025-11-10 00:00:00,,,2025-10-24 10:26:36,IT001,,EN004,,,,1129,CP001,,,,964001059190379,,,LS001,,,,,,0,,,,2025-10-24 10:28:44,,,,,,True,701,CT006,1138,37.43,23,23,,,,,,,,False,,,,2022-10-22 00:00:00,0,CC006,,,,,,,0.76,,,,18,1,,,71,,,,,,,,,,,否,,,,,
,10042,,2025-10-25 10:28:34,917,,,2025-11-21 08:32:59,,{},1,,,27141075,10042,cow17345082039323049922,5812,CHS01,2,FS002,,,0,,,0,,,2025-11-12 00:00:00,,,2025-10-24 10:26:36,IT001,,EN004,,,,1129,CP001,,,,964001059190406,,,LS001,,,,,,0,,,,2025-10-24 10:28:44,,,,,,True,701,CT006,1120,36.84,21,21,,,,,,,,False,,,,2022-11-09 00:00:00,0,CC006,,,,,,,0.69,,,,20,1,,,71,,,,,,,,,,,否,,,,,
,10042,,2025-10-25 10:28:34,917,,,2025-11-26 09:39:45,,{},1,,,27141074,10042,cow17018452265662092061,48448,CHS01,2,FS002,,,0,,,0,,,2025-11-15 00:00:00,,,2025-10-24 10:26:36,IT001,,EN004,,,,1129,CP001,,,,964001059180093,7967214,,LS001,,,2023-11-23 00:00:00,,2024-11-29 16:52:18,290,,,,2025-10-24 10:28:44,,,,,,True,701,CT006,1586,52.17,18,18,,,,,,,,False,,27.83,,2021-07-31 00:00:00,0,CC002,629HO18852,,,,,40.07,10.13,,,,23,1,,,71,,,,,,,,,,,否,,,,,
,10042,,2025-10-25 10:28:34,917,,,2025-11-10 09:49:55,,{},1,,,27141072,10042,cow17345082039533049983,67004,CHS01,4,FS002,,,0,,,0,,,2025-11-01 00:00:00,,,2025-10-24 10:26:36,IT001,,EN004,,,,1129,CP001,,,,964001059190016,,,LS001,,,,,,0,,,,2025-10-24 10:28:44,,,,,,True,701,CT006,1837,60.43,32,32,,,,,,,,False,,,,2020-11-22 00:00:00,0,CC006,,,,,,,1.05,,,,9,1,,,71,,,,,,,,,,,否,,,,,
,10042,,2025-10-25 10:28:33,917,,,2025-11-13 10:21:22,,{},1,,,27141070,10042,cow17345082039153049878,5604,CHS01,2,FS002,,,0,,,0,,,2025-11-04 00:00:00,,,2025-10-24 10:26:36,IT001,,EN004,,,,1129,CP001,,,,964001059190480,,,LS001,,,,,,0,,,,2025-10-24 10:28:44,,,,,,True,701,CT006,1149,37.8,29,29,,,,,,,,False,,,,2022-10-11 00:00:00,0,CC006,,,,,,,0.95,,,,12,1,,,71,,,,,,,,,,,否,,,,,
,10042,,2025-10-25 10:28:32,917,,,2025-11-12 09:16:23,,{},1,,,27141067,10042,cow17345082039483049967,66224,CHS01,4,FS002,,,0,,,0,,,2025-11-03 00:00:00,,,2025-10-24 10:26:36,IT001,,EN004,,,,1129,CP001,,,,964001059190087,,,LS001,,,,,,0,,,,2025-10-24 10:28:44,,,,,,True,701,CT006,1977,65.03,30,30,,,,,,,,False,,,,2020-07-05 00:00:00,0,CC006,,,,,,,0.99,,,,11,1,,,71,,,,,,,,,,,否,,,,,
,10042,,2025-10-25 10:28:32,917,,,2025-11-15 11:25:26,,{},1,,,27141066,10042,cow17345082039353049930,5841,CHS01,2,FS002,,,0,,,0,,,2025-11-05 00:00:00,,,2025-10-24 10:26:36,IT001,,EN004,,,,1129,CP001,,,,964001059190376,,,LS001,,,,,,0,,,,2025-10-24 10:28:44,,,,,,True,701,CT006,1112,36.58,28,28,,,,,,,,False,,,,2022-11-17 00:00:00,0,CC006,,,,,,,0.92,,,,13,1,,,71,,,,,,,,,,,否,,,,,
,10042,,2025-10-25 10:28:32,917,,,2025-11-28 10:51:54,,{},1,,,27141065,10042,cow17345082039543049985,67142,CHS01,4,FS002,,,0,,2025-11-20 10:09:35,0,,,2025-11-08 00:00:00,,,2025-10-24 10:26:36,IT001,,EN004,,,,1129,CP001,,,,964001059190001,,,LS001,,,,,,0,,,,2025-10-24 10:28:44,,,,,,True,701,CT006,1810,59.54,25,25,,,,,,,,False,,,,2020-12-19 00:00:00,0,CC006,,,,,,,0.82,,,,16,1,,,71,,,,,,,,,,,否,,,,,
,10042,,2025-10-25 10:28:32,917,,,2025-11-23 09:37:12,,{},1,,,27141062,10042,cow17345082039513049976,66814,CHS01,4,FS002,,,0,,,0,,,2025-11-14 00:00:00,,,2025-10-24 10:26:36,IT001,,EN004,,,,1129,CP001,,,,964001059190046,,,LS001,,,,,,0,,,,2025-10-24 10:28:44,,,,,,True,701,CT006,1859,61.15,19,19,,,,,,,,False,,,,2020-10-31 00:00:00,0,CC006,,,,,,,0.63,,,,22,1,,,71,,,,,,,,,,,否,,,,,
,10042,,2025-10-25 10:28:31,917,,,2025-11-16 11:24:12,,{},1,,,27141061,10042,cow17345082039653050012,921,CHS01,3,FS002,,,0,,,0,,,2025-11-07 00:00:00,,,2025-10-24 10:26:36,IT001,,EN004,,,,1129,CP001,,,,964001059190069,,,LS001,,,,,,0,,,,2025-10-24 10:28:44,,,,,,True,701,CT006,1448,47.63,26,26,,,,,,,,False,,,,2021-12-16 00:00:00,0,CC006,,,,,,,0.86,,,,15,1,,,71,,,,,,,,,,,否,,,,,
,10042,,2025-10-25 10:28:31,917,,,2025-11-20 10:09:20,,{},1,,,27141060,10042,cow17345082038823049846,464,CHS01,3,FS002,,,0,,,0,,,2025-11-11 00:00:00,,,2025-10-24 10:26:36,IT001,,EN004,,,,1129,CP001,,,,964001059190035,,,LS001,,,,,,0,,,,2025-10-24 10:28:44,,,,,,True,701,CT006,1422,46.78,22,22,,,,,,,,False,,,,2022-01-11 00:00:00,0,CC006,,,,,,,0.72,,,,19,1,,,71,,,,,,,,,,,否,,,,,
,10042,,2025-10-25 10:28:31,917,,,2025-11-13 10:21:22,,{},1,,,27141059,10042,cow17345082039563049990,67197,CHS01,4,FS002,,,0,,,0,,,2025-11-04 00:00:00,,,2025-10-24 10:26:36,IT001,,EN004,,,,1129,CP001,,,,964001059190248,,,LS001,,,,,,0,,,,2025-10-24 10:28:44,,,,,,True,701,CT006,1801,59.24,29,29,,,,,,,,False,,,,2020-12-28 00:00:00,0,CC006,,,,,,,0.95,,,,12,1,,,71,,,,,,,,,,,否,,,,,
,10042,,2025-10-25 10:28:31,917,,,2025-11-15 11:25:28,,{},1,,,27141058,10042,cow17018452267352092791,84031,CHS01,2,FS002,,,0,,,0,,,2025-11-05 00:00:00,,,2025-10-24 10:26:36,IT001,,EN004,,,,1129,CP001,,,,964001059179989,,,LS001,,,2023-11-21 00:00:00,,2024-08-24 17:31:35,387,,,,2025-10-24 10:28:44,,,,,,True,701,CT006,1199,39.44,28,28,,,,,,,,False,,15.03,,2022-08-22 00:00:00,0,CC002,7HO16281,,,,,24.14,13.65,,,,13,1,,,71,,,,,,,,,,,否,,,,,
,10042,,2025-10-25 10:27:42,917,,,2025-11-20 10:09:20,,{},1,,,27141054,10042,cow17345082039593049997,699,CHS01,3,FS002,,,0,,,0,,,2025-11-11 00:00:00,,,2025-10-24 10:26:36,IT001,,EN004,,,,1129,CP001,,,,964001059190020,,,LS001,,,,,,0,,,,2025-10-24 10:28:44,,,,,,True,701,CT006,1446,47.57,22,22,,,,,,,,False,,,,2021-12-18 00:00:00,0,CC006,,,,,,,0.72,,,,19,1,,,71,,,,,,,,,,,否,,,,,
,10042,,2025-11-15 11:45:41,412,,,2025-11-30 09:59:02,,{},1,,,27129145,10042,cow17345082038883049862,535,CHS01,3,FS002,,,0,,,0,,,2025-11-21 00:00:00,,,2025-11-15 11:44:56,IT001,,EN004,,,,1129,CP001,,,,964001059190249,,,LS001,,,,,,0,,,,2025-11-15 11:45:53,,,,,,True,701,CT006,1420,46.71,12,12,,,,,,,,False,,,,2022-01-13 00:00:00,0,CC006,,,,,,,0.39,,,,7,1,,,71,,,,,,,,,,,否,,,,,
,10042,,2025-11-03 10:45:12,701,,,2025-11-28 10:51:54,,{},1,,,27116749,10042,cow17447742223113252494,71440,CHS01,2,FS002,,,,,,0,,,2025-11-18 00:00:00,,,2025-11-02 10:44:15,IT001,,EN004,,,,1129,CP001,,,,964001059179814,,,LS001,,,,,,0,,,,2025-11-02 10:45:43,,,,,,True,701,CT006,1349,44.38,15,15,,,,,,,,False,,,,2022-03-25 00:00:00,0,CC002,,,,,,,0.49,,,,17,1,,,71,,,,,,,,,,,否,,,,,
,10042,,2025-11-03 10:45:11,701,,,2025-11-26 09:39:45,,{},1,,,27116747,10042,cow17018452266422092382,71493,CHS01,2,FS002,,,0,,,0,,,2025-11-17 16:36:56,,,2025-11-02 10:44:15,IT001,,EN004,,,,1129,CP001,,,,964001059179805,,,LS001,,,2023-11-25 00:00:00,,2024-08-23 00:00:00,395,,,,2025-11-02 10:45:43,,,,,,True,701,CT006,1350,44.41,16,16,,,,,,,,False,,20.13,,2022-03-24 00:00:00,0,CC002,629HO18852,,,,,29.08,13.52,,,,16,1,,,71,,,,,,,,,,,否,,,,,
,10042,,2025-11-03 10:45:11,701,,,2025-11-28 10:51:55,,{},1,,,27116746,10042,cow17018452267672092936,85914,CHS01,2,FS002,,,0,,,0,,,2025-11-18 00:00:00,,,2025-11-02 10:44:15,IT001,,EN004,,,,1129,CP001,,,,964001059180086,7967222,,LS001,,,2023-10-29 00:00:00,,2024-12-05 16:43:55,291,,,,2025-11-02 10:45:43,,,,,,True,701,CT006,1375,45.23,15,15,,,,,,,,False,,20.07,,2022-02-27 00:00:00,0,CC002,7HO16281,,,,,33.32,10.07,,,,17,1,,,71,,,,,,,,,,,否,,,,,
,10042,,2025-11-03 10:45:11,701,,,2025-11-26 09:39:45,,{},1,,,27116745,10042,cow17345082039573049992,67281,CHS01,4,FS002,,,0,,,0,,,2025-11-15 00:00:00,,,2025-11-02 10:44:15,IT001,,EN004,,,,1129,CP001,,,,964001059190167,,,LS001,,,,,,0,,,,2025-11-02 10:45:43,,,,,,True,701,CT006,1779,58.52,18,18,,,,,,,,False,,,,2021-01-19 00:00:00,0,CC006,,,,,,,0.59,,,,14,1,,,71,,,,,,,,,,,否,,,,,
,10042,,2025-11-03 10:45:11,701,,,2025-11-30 09:59:02,,{},1,,,27116743,10042,cow17018452267112092685,80369,CHS01,2,FS002,,,0,,2025-11-28 11:29:38,0,,,2025-11-16 00:00:00,,,2025-11-02 10:44:15,IT001,,EN004,,,,1129,CP001,,,,964001059179899,,,LS001,,,2023-05-30 00:00:00,,2024-02-28 17:09:10,572,,,,2025-11-02 10:45:43,,,,,,True,701,CT006,1587,52.2,17,17,,,,,,,,False,,22.04,,2021-07-30 00:00:00,0,CC002,551HO04588,,,,,31.05,19.38,,,,15,1,,,71,,,,,,,,,,,否,,,,,
,10042,,2025-11-03 10:45:04,701,,,2025-11-23 09:37:13,,{},1,,,27116742,10042,cow17345082039583049995,690,CHS01,3,FS002,,,0,,,0,,,2025-11-14 00:00:00,,,2025-11-02 10:44:15,IT001,,EN004,,,,1129,CP001,,,,964001059189897,,,LS001,,,,,,0,,,,2025-11-02 10:45:43,,,,,,True,701,CT006,1444,47.5,19,19,,,,,,,,False,,,,2021-12-20 00:00:00,0,CC006,,,,,,,0.63,,,,13,1,,,71,,,,,,,,,,,否,,,,,
,10042,,2025-10-25 10:27:58,917,,,2025-11-16 11:24:12,,{},1,,,27107633,10042,cow17345082038763049830,375,CHS01,3,FS002,,,0,,,0,,,2025-11-07 00:00:00,,,2025-10-24 10:26:36,IT001,,EN004,,,,1129,CP001,,,,964001059190084,,,LS001,,,,,,0,,,,2025-10-24 10:28:44,,,,,,True,701,CT006,1417,46.61,26,26,,,,,,,,False,,,,2022-01-16 00:00:00,0,CC006,,,,,,,0.86,,,,15,1,,,71,,,,,,,,,,,否,,,,,
,10042,,2025-10-25 10:27:50,917,,,2025-11-26 09:39:45,,{},1,,,27107632,10042,cow17345082038833049849,483,CHS01,3,FS002,,,0,,,0,,,2025-11-15 00:00:00,,,2025-10-24 10:26:36,IT001,,EN004,,,,1129,CP001,,,,964001059190033,,,LS001,,,,,,0,,,,2025-10-24 10:28:44,,,,,,True,701,CT006,1423,46.81,18,18,,,,,,,,False,,,,2022-01-10 00:00:00,0,CC006,,,,,,,0.59,,,,23,1,,,71,,,,,,,,,,,否,,,,,
,10042,,2025-10-18 16:32:33,1079,,,2025-11-10 09:49:55,,{},1,,,27100516,10042,cow17018452267562092888,85791,CHS01,2,FS002,,,0,,,0,,,2025-11-01 00:00:00,,,2025-10-17 16:32:09,IT001,,EN004,,,,1129,CP001,,,,964001059179828,,,LS001,,,2023-11-20 00:00:00,,2024-08-13 00:00:00,391,,,,2025-10-17 16:32:36,,,,,,True,701,CT006,1338,44.01,32,32,,,,,,,,False,,19.57,,2022-04-05 00:00:00,0,CC002,7HO16281,,,,,28.36,13.91,,,,16,1,,,71,,,,,,,,,,,否,,,,,
,10042,,2025-10-18 16:32:33,1079,,,2025-11-15 11:25:26,,{},1,,,27100513,10042,cow17018452265862092140,48657,CHS01,2,FS002,,,0,,,0,,,2025-11-05 00:00:00,,,2025-10-17 16:32:09,IT001,,EN004,,,,1129,CP001,,,,964001059179998,,,LS001,,,2023-11-15 00:00:00,,2024-08-21 00:00:00,383,,,,2025-10-17 16:32:36,,,,,,True,701,CT006,1361,44.77,28,28,,,,,,,,False,,20.16,,2022-03-13 00:00:00,0,CC002,507HO15861,,,,,29.38,13.52,,,,20,1,,,71,,,,,,,,,,,否,,,,,
,10042,,2025-10-11 10:17:14,1253,,,2025-11-18 17:05:22,,{},1,,,27051862,10042,cow17345082038853049853,497,CHS01,3,FS002,,,0,,,0,,,2025-11-10 00:00:00,,,2025-10-10 10:13:10,IT001,,EN004,,,,1129,CP001,,,,964001059190088,,,LS001,,,,,,0,,,,2025-10-10 10:19:09,,,,,,True,701,CT006,1420,46.71,23,23,,,,,,,,False,,,,2022-01-13 00:00:00,0,CC006,,,,,,,0.76,,,,32,1,,,71,,,,,,,,,,,否,,,,,
